Tool 1 :C:\Program Files (x86)\Northern Digital Inc\8700449.rom
Tool 2 :C:\Program Files (x86)\Northern Digital Inc\8700339.rom
YCB Object No.:746488
Frame No: TimeStamp--Tool 1, 2: Tx,Ty, Tz, Q0, Qx, Qy, Qz, *** Tx,Ty, Tz, Q0, Qx, Qy, Qz
Measurement Completed for 12/12/2017 at 7:50 PM.

Frame 8302, 2017-12-12-19-50-25.817027, Tool  1, -136.964569, 13.797602, -1947.858643, 0.584259, 0.262114, -0.217825, 0.736540, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8308, 2017-12-12-19-50-25.893031, Tool  1, -131.277679, 15.328411, -1946.173218, 0.585002, 0.262803, -0.224187, 0.733790, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8311, 2017-12-12-19-50-25.978036, Tool  1, -124.561668, 15.647621, -1945.304077, 0.590946, 0.262046, -0.229714, 0.727563, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8317, 2017-12-12-19-50-26.061040, Tool  1, -119.351036, 12.361435, -1945.109863, 0.598208, 0.262787, -0.235660, 0.719414, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8323, 2017-12-12-19-50-26.143045, Tool  1, -132.568176, 10.343441, -1946.584839, 0.589754, 0.269770, -0.227767, 0.726318, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8326, 2017-12-12-19-50-26.229050, Tool  1, -142.155380, 10.434133, -1947.121948, 0.585311, 0.272441, -0.222903, 0.730412, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8332, 2017-12-12-19-50-26.311055, Tool  1, -161.497391, 12.079823, -1950.133667, 0.574353, 0.273748, -0.212971, 0.741502, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8338, 2017-12-12-19-50-26.394060, Tool  1, -174.015991, 14.731206, -1953.104736, 0.562630, 0.269397, -0.208363, 0.753298, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8341, 2017-12-12-19-50-26.478065, Tool  1, -176.751114, 16.055710, -1953.613037, 0.559459, 0.268098, -0.207848, 0.756260, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8347, 2017-12-12-19-50-26.560069, Tool  1, -176.603699, 17.648693, -1953.404785, 0.558468, 0.268729, -0.209659, 0.756269, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8353, 2017-12-12-19-50-26.644074, Tool  1, -173.880112, 16.992336, -1953.427612, 0.562876, 0.270380, -0.209361, 0.752485, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8356, 2017-12-12-19-50-26.728079, Tool  1, -173.185547, 16.474590, -1953.810059, 0.563714, 0.272027, -0.208632, 0.751466, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8362, 2017-12-12-19-50-26.810083, Tool  1, -173.266663, 15.751851, -1955.745239, 0.565080, 0.273126, -0.204746, 0.751110, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8368, 2017-12-12-19-50-26.893088, Tool  1, -173.503677, 15.887837, -1958.024292, 0.564694, 0.270009, -0.203447, 0.752879, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8371, 2017-12-12-19-50-26.979093, Tool  1, -173.204849, 16.094654, -1959.340210, 0.564656, 0.267373, -0.202926, 0.753987, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8377, 2017-12-12-19-50-27.060098, Tool  1, -171.587936, 16.845781, -1961.065796, 0.565376, 0.264344, -0.203548, 0.754348, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 8383, 2017-12-12-19-50-27.143103, Tool  1, -169.770493, 17.578714, -1962.400146, 0.566998, 0.263238, -0.203584, 0.753508, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
