Tool 1 :C:\Program Files (x86)\Northern Digital Inc\8700449.rom
Tool 2 :C:\Program Files (x86)\Northern Digital Inc\8700339.rom
YCB Object No.:746477
Frame No: TimeStamp--Tool 1, 2: Tx,Ty, Tz, Q0, Qx, Qy, Qz, *** Tx,Ty, Tz, Q0, Qx, Qy, Qz
Measurement Completed for 12/12/2017 at 7:49 PM.

Frame 3184, 2017-12-12-19-49-00.492146, Tool  1, -160.121841, 34.987976, -1908.908203, 0.488060, 0.296555, -0.162244, 0.804693, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 3187, 2017-12-12-19-49-00.572151, Tool  1, -155.261444, 36.837440, -1907.595215, 0.494386, 0.296224, -0.166132, 0.800147, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 3193, 2017-12-12-19-49-00.654156, Tool  1, -149.693771, 38.694901, -1906.352295, 0.502755, 0.296919, -0.165448, 0.794798, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 3199, 2017-12-12-19-49-00.736160, Tool  1, -144.914825, 44.719387, -1906.387207, 0.514504, 0.296199, -0.167830, 0.787010, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 3202, 2017-12-12-19-49-00.822165, Tool  1, -141.612762, 47.828796, -1907.779297, 0.521107, 0.292089, -0.171227, 0.783463, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 3208, 2017-12-12-19-49-00.904170, Tool  1, -135.746887, 54.098785, -1911.860718, 0.536721, 0.282158, -0.172780, 0.776187, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 3214, 2017-12-12-19-49-00.986175, Tool  1, -133.812744, 60.488754, -1915.745361, 0.549242, 0.271031, -0.166997, 0.772650, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 3217, 2017-12-12-19-49-01.072179, Tool  1, -131.361603, 63.929550, -1914.550537, 0.554604, 0.271622, -0.169258, 0.768108, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 3223, 2017-12-12-19-49-01.153184, Tool  1, -126.318443, 68.750702, -1914.148926, 0.564011, 0.270868, -0.168528, 0.761657, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 3229, 2017-12-12-19-49-01.237189, Tool  1, -114.702072, 71.030731, -1920.119629, 0.578555, 0.254384, -0.176302, 0.754640, Tool 2, 0.000000, 0.000000, 0.000000,  0.000000, 0.000000, 0.000000, 0.000000
Frame 3232, 2017-12-12-19-49-01.322194, Tool  1, -113.297745, 70.699638, -1925.998535, 0.581448, 0.243522, -0.173191, 0.756717, Tool 2, -41.703953, -184.073471, -1807.557373,  0.143004, 0.779125, -0.589889, 0.156673
Frame 3241, 2017-12-12-19-49-01.437201, Tool  1, -116.743179, 72.397278, -1936.749390, 0.584146, 0.228173, -0.168995, 0.760363, Tool 2, -48.406994, -179.375427, -1810.228638,  0.148038, 0.774578, -0.590424, 0.171794
Frame 3247, 2017-12-12-19-49-01.556207, Tool  1, -124.126961, 71.270966, -1942.143066, 0.584994, 0.216700, -0.168504, 0.763172, Tool 2, -58.477081, -178.616959, -1810.584106,  0.148232, 0.771335, -0.591040, 0.183691
Frame 3253, 2017-12-12-19-49-01.671214, Tool  1, -141.500473, 71.379837, -1943.866699, 0.576596, 0.217518, -0.161439, 0.770818, Tool 2, -69.280701, -175.630066, -1810.353760,  0.150764, 0.777938, -0.580679, 0.186805
Frame 3262, 2017-12-12-19-49-01.787220, Tool  1, -171.070526, 76.951790, -1938.894653, 0.565291, 0.243120, -0.151453, 0.773564, Tool 2, -84.665985, -169.823135, -1813.647827,  0.152996, 0.793206, -0.565647, 0.165717
Frame 3268, 2017-12-12-19-49-01.906227, Tool  1, -187.453506, 78.787872, -1937.518311, 0.553357, 0.253372, -0.146410, 0.779848, Tool 2, -91.404816, -166.025177, -1815.592651,  0.153456, 0.803802, -0.552250, 0.159295
Frame 3274, 2017-12-12-19-49-02.021234, Tool  1, -196.423767, 79.442581, -1937.167480, 0.543856, 0.259834, -0.143932, 0.784851, Tool 2, -93.701889, -163.768906, -1817.467163,  0.151225, 0.811235, -0.542751, 0.156367
Frame 3283, 2017-12-12-19-49-02.137240, Tool  1, -199.059372, 80.336815, -1933.223633, 0.540197, 0.273940, -0.144679, 0.782440, Tool 2, -92.065201, -164.503647, -1820.447510,  0.147500, 0.816244, -0.540327, 0.141555
Frame 3289, 2017-12-12-19-49-02.255247, Tool  1, -200.079056, 79.343651, -1934.354492, 0.538472, 0.274012, -0.142466, 0.784009, Tool 2, -91.604752, -164.549179, -1821.331665,  0.149389, 0.817723, -0.537252, 0.142734
Frame 3295, 2017-12-12-19-49-02.370254, Tool  1, -202.984375, 78.360062, -1936.784790, 0.533526, 0.272571, -0.140726, 0.788195, Tool 2, -91.862167, -163.795654, -1822.654053,  0.148209, 0.820565, -0.532127, 0.146791
Frame 3304, 2017-12-12-19-49-02.487260, Tool  1, -206.031387, 76.951263, -1941.711426, 0.528389, 0.268968, -0.136101, 0.793687, Tool 2, -91.863152, -162.411331, -1824.912720,  0.149732, 0.823349, -0.525761, 0.152491
Frame 3310, 2017-12-12-19-49-02.606267, Tool  1, -204.854858, 76.958313, -1944.216064, 0.528688, 0.270098, -0.134645, 0.793352, Tool 2, -90.203896, -162.105560, -1827.265503,  0.151139, 0.823501, -0.525290, 0.151902
Frame 3316, 2017-12-12-19-49-02.721274, Tool  1, -201.691360, 76.305893, -1947.543335, 0.529245, 0.268154, -0.133518, 0.793830, Tool 2, -87.396561, -162.364777, -1829.411133,  0.152440, 0.823078, -0.525068, 0.153655
